"Customer_ID","No_Show","Major_Hub_Departure","Departure_Day","Departure_Hour","Connections","International_Flight","Connection___International_Fligh","Business_Traveler","Booking_Class","When_Ticket_Purchased","Age","Gender___Female","Frequent_Flier_Status","Weather_Issues","Weather_Issues___Connection"
"     5565141","           0","           0","           5","           2","           0","           0","           0","           0","           2","           3","           2","           0","           0","           0","           0"
"      202395","           0","           0","           1","           2","           0","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"     1350868","           0","           0","           4","           1","           0","           0","           0","           0","           3","           3","           1","           0","           0","           0","           0"
"     9387112","           0","           0","           7","           1","           0","           0","           0","           0","           3","           2","           8","           0","           0","           0","           0"
"     5829357","           0","           0","           5","           1","           0","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"     9355227","           0","           0","           7","           1","           0","           0","           0","           0","           2","           3","           1","           0","           0","           0","           0"
"     5960347","           0","           0","           1","           2","           0","           0","           0","           0","           3","           3","           7","           0","           0","           0","           0"
"     3285518","           0","           0","           2","           1","           1","           0","           0","           0","           2","           3","           3","           0","           0","           0","           0"
"     2987830","           0","           1","           2","           1","           0","           0","           0","           0","           3","           3","           1","           1","           0","           0","           0"
"     3876983","           0","           0","           6","           3","           0","           0","           0","           0","           3","           3","           1","           1","           0","           0","           0"
"     3030796","           0","           0","           1","           2","           0","           0","           0","           0","           3","           2","           4","           1","           0","           0","           0"
"     4507490","           0","           1","           1","           3","           0","           0","           0","           0","           2","           2","           7","           0","           0","           0","           0"
"     5892463","           0","           0","           6","           1","           1","           0","           0","           0","           3","           2","           5","           1","           0","           0","           0"
"     9815463","           0","           0","           3","           2","           0","           0","           0","           0","           3","           3","           6","           0","           0","           0","           0"
"     8155904","           0","           1","           7","           2","           0","           0","           0","           0","           3","           3","           2","           1","           0","           1","           0"
"     5256569","           0","           1","           7","           2","           0","           0","           0","           1","           2","           3","           8","           0","           0","           0","           0"
"     2619596","           0","           1","           7","           1","           0","           0","           0","           0","           3","           2","           5","           0","           0","           0","           0"
"     8609628","           0","           0","           7","           2","           0","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     2782334","           0","           0","           7","           2","           0","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"     5447900","           0","           1","           2","           3","           0","           0","           0","           0","           3","           3","           4","           0","           0","           0","           0"
"     2925027","           0","           1","           3","           1","           0","           0","           0","           0","           3","           2","           8","           1","           1","           0","           0"
"     9904367","           0","           1","           5","           2","           0","           0","           0","           0","           3","           3","           2","           1","           0","           0","           0"
"     6728534","           0","           0","           3","           1","           0","           0","           0","           0","           3","           3","           1","           0","           0","           0","           0"
"     6725230","           0","           0","           4","           2","           0","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     7250530","           0","           0","           7","           3","           1","           1","           1","           0","           2","           3","           8","           0","           0","           0","           0"
"     9581979","           0","           1","           5","           1","           0","           0","           0","           1","           2","           3","           1","           1","           0","           0","           0"
"     1752189","           0","           1","           3","           3","           1","           0","           0","           0","           3","           2","           6","           0","           0","           0","           0"
"     5063974","           0","           1","           5","           2","           0","           0","           0","           0","           2","           3","           4","           1","           1","           0","           0"
"     8153566","           0","           1","           2","           2","           1","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     8739792","           0","           0","           3","           1","           0","           0","           0","           0","           3","           2","           7","           1","           0","           0","           0"
"      541128","           0","           1","           3","           1","           0","           0","           0","           0","           2","           3","           3","           0","           0","           1","           0"
"     9910637","           0","           1","           3","           3","           1","           0","           0","           0","           3","           2","           5","           0","           0","           0","           0"
"     8333513","           0","           1","           5","           3","           0","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"     6067082","           0","           1","           4","           1","           0","           0","           0","           0","           3","           2","           5","           0","           0","           0","           0"
"     2726117","           0","           0","           2","           2","           0","           0","           0","           0","           2","           3","           8","           1","           0","           0","           0"
"     1231167","           0","           0","           1","           3","           0","           0","           0","           1","           3","           3","           7","           0","           0","           0","           0"
"     3510171","           0","           0","           2","           3","           0","           0","           0","           0","           2","           2","           4","           1","           0","           1","           0"
"     5959841","           0","           0","           3","           2","           0","           0","           0","           0","           3","           3","           1","           1","           0","           0","           0"
"     1704767","           0","           0","           6","           3","           0","           0","           0","           0","           2","           3","           7","           1","           0","           0","           0"
"     9976506","           0","           1","           2","           2","           1","           0","           0","           0","           3","           3","           1","           1","           0","           0","           0"
"     1022601","           0","           0","           4","           1","           0","           0","           0","           0","           3","           2","           4","           0","           0","           0","           0"
"     5601992","           0","           0","           4","           2","           0","           0","           0","           0","           2","           3","           5","           1","           0","           0","           0"
"     7471586","           0","           1","           7","           3","           0","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     5554863","           0","           0","           6","           1","           0","           0","           0","           0","           3","           2","           1","           1","           0","           0","           0"
"     8875975","           0","           0","           5","           2","           0","           0","           0","           0","           3","           3","           5","           1","           0","           0","           0"
"     9735029","           0","           1","           6","           2","           0","           0","           0","           0","           3","           1","           2","           0","           0","           0","           0"
"     4255734","           0","           0","           4","           1","           1","           0","           0","           0","           1","           3","           4","           1","           0","           0","           0"
"     5146904","           0","           0","           5","           2","           0","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     6982650","           0","           1","           3","           1","           0","           0","           0","           1","           3","           3","           3","           0","           0","           0","           0"
"     8497248","           0","           0","           7","           2","           0","           0","           0","           0","           3","           3","           8","           0","           0","           0","           0"
"     8965318","           0","           1","           7","           1","           1","           0","           0","           0","           3","           3","           3","           0","           0","           0","           0"
"     6784551","           0","           0","           3","           1","           0","           0","           0","           0","           2","           2","           1","           0","           0","           0","           0"
"     8406779","           0","           1","           2","           3","           0","           0","           0","           0","           3","           3","           2","           1","           0","           0","           0"
"     2630542","           0","           0","           3","           1","           0","           0","           0","           0","           3","           2","           4","           0","           0","           0","           0"
"     8975183","           0","           1","           3","           1","           0","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"     6710944","           0","           0","           3","           1","           0","           0","           0","           1","           3","           3","           8","           1","           0","           0","           0"
"     6772104","           0","           0","           5","           2","           0","           0","           0","           0","           2","           2","           8","           0","           0","           0","           0"
"     7761303","           0","           1","           5","           1","           0","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"     9947837","           0","           1","           1","           3","           0","           0","           0","           0","           3","           3","           7","           0","           0","           0","           0"
"     1652591","           0","           0","           7","           1","           1","           0","           0","           0","           3","           3","           7","           1","           0","           0","           0"
"      746976","           0","           1","           7","           3","           1","           0","           0","           0","           3","           2","           3","           1","           0","           0","           0"
"     2713570","           0","           0","           4","           2","           0","           0","           0","           0","           3","           3","           7","           0","           0","           0","           0"
"     2496384","           0","           0","           5","           2","           0","           0","           0","           0","           3","           2","           3","           1","           0","           0","           0"
"     8266172","           0","           1","           6","           3","           0","           0","           0","           0","           3","           3","           5","           1","           0","           0","           0"
"     7650144","           0","           0","           5","           2","           1","           0","           0","           1","           2","           3","           4","           1","           0","           0","           0"
"     2860955","           0","           0","           5","           2","           0","           0","           0","           0","           3","           2","           8","           0","           0","           0","           0"
"     1523109","           0","           1","           3","           2","           0","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"     6020895","           0","           0","           5","           3","           0","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"      623200","           0","           0","           5","           1","           0","           0","           0","           0","           2","           3","           4","           0","           0","           0","           0"
"     2571135","           0","           1","           3","           1","           1","           0","           0","           0","           3","           3","           5","           1","           0","           0","           0"
"     7728028","           0","           0","           1","           1","           0","           0","           0","           0","           3","           3","           4","           0","           0","           0","           0"
"     8571519","           0","           0","           1","           3","           0","           0","           0","           0","           3","           3","           1","           1","           0","           0","           0"
"     3864288","           0","           1","           3","           2","           0","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"     5287742","           0","           1","           3","           1","           0","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"     2163905","           0","           0","           4","           1","           0","           1","           0","           0","           3","           3","           7","           1","           0","           0","           0"
"     8510680","           0","           0","           2","           1","           0","           0","           0","           0","           2","           3","           7","           0","           0","           0","           0"
"     9335321","           0","           1","           6","           2","           0","           0","           0","           1","           3","           2","           1","           1","           0","           0","           0"
"     8914479","           0","           0","           4","           1","           0","           0","           0","           0","           3","           3","           5","           0","           1","           0","           0"
"     5368388","           0","           0","           7","           2","           0","           0","           0","           0","           3","           3","           7","           0","           0","           0","           0"
"     5387555","           0","           0","           6","           2","           0","           0","           0","           0","           3","           3","           6","           1","           0","           0","           0"
"     9963937","           0","           0","           2","           2","           1","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"     3533457","           0","           0","           6","           2","           0","           0","           0","           0","           3","           3","           3","           0","           0","           0","           0"
"     8716986","           0","           0","           1","           3","           0","           0","           0","           0","           2","           3","           2","           0","           0","           0","           0"
"      562767","           0","           0","           3","           2","           0","           0","           0","           0","           3","           2","           5","           1","           0","           0","           0"
"     3550498","           0","           1","           7","           3","           0","           0","           0","           0","           3","           3","           6","           1","           0","           0","           0"
"     7724892","           0","           0","           7","           2","           0","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"      284030","           0","           0","           3","           1","           0","           0","           0","           0","           3","           3","           5","           0","           1","           0","           0"
"     6281094","           0","           0","           3","           1","           1","           0","           0","           0","           2","           3","           4","           1","           0","           0","           0"
"     6230690","           0","           0","           1","           3","           0","           0","           0","           0","           3","           3","           1","           0","           0","           0","           0"
"     7560822","           0","           0","           2","           2","           0","           0","           0","           0","           3","           3","           8","           0","           0","           0","           0"
"     3620017","           0","           0","           4","           2","           0","           0","           0","           1","           3","           3","           4","           1","           0","           0","           0"
"     8573918","           0","           0","           2","           1","           1","           0","           0","           0","           3","           3","           1","           1","           0","           1","           1"
"     2602292","           0","           0","           5","           3","           0","           0","           0","           1","           3","           3","           8","           0","           0","           0","           0"
"     2239002","           0","           0","           5","           2","           0","           0","           0","           0","           3","           3","           8","           0","           0","           0","           0"
"     3441757","           0","           0","           7","           3","           0","           0","           0","           0","           2","           3","           8","           1","           0","           0","           0"
"     6075861","           0","           0","           1","           3","           0","           0","           0","           1","           3","           3","           7","           1","           0","           0","           0"
"      610163","           0","           1","           6","           2","           1","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     8292049","           0","           0","           4","           2","           0","           0","           0","           0","           2","           3","           5","           0","           0","           0","           0"
"     8121161","           0","           1","           3","           1","           0","           0","           0","           0","           2","           2","           7","           0","           0","           0","           0"
"     9568408","           0","           1","           2","           3","           0","           0","           0","           0","           3","           2","           1","           0","           0","           0","           0"
"     1971073","           0","           1","           7","           2","           0","           0","           0","           1","           2","           3","           5","           1","           0","           0","           0"
"     1232121","           0","           0","           5","           1","           0","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     1275967","           0","           0","           2","           1","           0","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     3338723","           0","           1","           6","           1","           0","           0","           0","           0","           3","           3","           3","           0","           0","           0","           0"
"     6886958","           0","           0","           4","           2","           0","           0","           0","           0","           3","           3","           5","           1","           0","           0","           0"
"     7814157","           0","           1","           4","           2","           1","           0","           0","           0","           3","           3","           5","           1","           0","           0","           0"
"     1754308","           0","           0","           6","           3","           1","           0","           0","           0","           3","           2","           3","           1","           0","           0","           0"
"     8575118","           0","           0","           2","           1","           0","           0","           0","           0","           3","           3","           7","           1","           0","           0","           0"
"      360097","           0","           0","           1","           3","           0","           0","           0","           1","           3","           3","           2","           0","           0","           0","           0"
"      570085","           0","           0","           7","           1","           1","           0","           0","           0","           2","           2","           6","           1","           0","           0","           0"
"     1804564","           0","           0","           6","           3","           0","           0","           0","           0","           2","           3","           1","           1","           0","           0","           0"
"     6666436","           0","           0","           2","           2","           0","           0","           0","           0","           3","           2","           5","           0","           0","           0","           0"
"     9847389","           0","           0","           6","           1","           0","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"      318783","           0","           1","           7","           3","           0","           0","           0","           0","           3","           3","           5","           0","           0","           1","           0"
"     3331063","           0","           0","           1","           2","           0","           0","           0","           0","           3","           3","           1","           1","           0","           0","           0"
"     5606386","           0","           0","           4","           2","           0","           0","           0","           1","           3","           3","           4","           0","           0","           1","           0"
"     4562589","           0","           1","           3","           1","           0","           0","           0","           0","           2","           3","           3","           0","           0","           0","           0"
"     8663393","           0","           0","           6","           1","           0","           0","           0","           0","           3","           2","           2","           1","           0","           0","           0"
"     6394166","           0","           0","           4","           3","           0","           0","           0","           0","           2","           3","           5","           1","           0","           0","           0"
"     4367607","           0","           0","           6","           1","           0","           0","           0","           1","           3","           3","           8","           0","           0","           0","           0"
"     7044746","           0","           0","           3","           2","           0","           0","           0","           0","           2","           3","           1","           0","           0","           0","           0"
"     3879248","           0","           1","           7","           3","           0","           0","           0","           0","           3","           2","           2","           1","           0","           0","           0"
"     3876674","           0","           0","           1","           3","           0","           0","           0","           0","           2","           3","           4","           0","           0","           0","           0"
"     4090861","           0","           0","           1","           2","           0","           0","           0","           1","           3","           3","           6","           0","           0","           0","           0"
"     3963985","           0","           0","           7","           2","           1","           0","           0","           0","           2","           3","           5","           0","           0","           0","           0"
"     1234919","           0","           0","           2","           2","           0","           0","           0","           0","           3","           2","           7","           1","           0","           0","           0"
"     1479061","           0","           1","           7","           1","           0","           0","           0","           0","           2","           3","           4","           0","           0","           0","           0"
"     6068725","           0","           0","           1","           2","           0","           0","           0","           0","           3","           2","           1","           0","           0","           0","           0"
"     8342424","           0","           1","           6","           2","           0","           0","           0","           0","           3","           3","           5","           1","           0","           0","           0"
"     3013477","           0","           0","           4","           3","           0","           0","           0","           0","           2","           3","           5","           0","           0","           0","           0"
"     9727902","           0","           1","           3","           2","           1","           0","           0","           0","           2","           3","           8","           1","           0","           0","           0"
"     9156875","           0","           1","           5","           3","           0","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     2657808","           0","           0","           7","           1","           0","           0","           0","           0","           3","           3","           2","           1","           0","           0","           0"
"     2724608","           0","           0","           6","           3","           0","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     4100235","           0","           0","           4","           2","           0","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"     8591315","           0","           0","           4","           2","           0","           0","           0","           0","           2","           2","           4","           1","           0","           1","           0"
"     4698032","           0","           1","           4","           2","           0","           0","           0","           0","           3","           3","           6","           0","           0","           0","           0"
"     2160645","           0","           0","           7","           2","           0","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"     2693076","           0","           0","           3","           2","           0","           0","           0","           0","           3","           2","           5","           1","           0","           0","           0"
"      735999","           0","           0","           4","           2","           1","           0","           0","           0","           3","           2","           8","           1","           0","           1","           1"
"     6003467","           0","           1","           3","           2","           0","           0","           0","           0","           2","           2","           6","           0","           0","           0","           0"
"     2477158","           0","           0","           6","           3","           0","           0","           0","           0","           3","           3","           7","           0","           0","           0","           0"
"     2101545","           0","           0","           3","           1","           1","           0","           0","           0","           3","           3","           6","           1","           0","           0","           0"
"     6188951","           0","           1","           4","           3","           0","           0","           0","           1","           3","           2","           5","           0","           0","           0","           0"
"     7476019","           0","           0","           4","           1","           0","           0","           0","           0","           3","           2","           2","           0","           0","           0","           0"
"     3282248","           0","           1","           3","           1","           0","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"     1479741","           0","           0","           6","           2","           0","           0","           0","           0","           2","           3","           6","           1","           0","           0","           0"
"     1066098","           0","           0","           4","           1","           1","           0","           0","           0","           2","           3","           5","           0","           0","           0","           0"
"     9998442","           0","           0","           2","           1","           0","           0","           0","           1","           3","           3","           7","           1","           0","           0","           0"
"     8285777","           0","           0","           4","           2","           1","           0","           0","           0","           3","           3","           6","           0","           0","           0","           0"
"     1553722","           0","           0","           7","           3","           0","           0","           0","           0","           3","           3","           8","           0","           0","           0","           0"
"     7506425","           0","           1","           5","           2","           0","           0","           0","           0","           3","           3","           3","           0","           0","           1","           0"
"     1546141","           0","           1","           7","           1","           0","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"     5009499","           0","           1","           5","           1","           0","           0","           0","           0","           3","           3","           4","           0","           0","           0","           0"
"      485433","           0","           1","           6","           1","           0","           0","           0","           0","           3","           2","           7","           0","           0","           0","           0"
"     8768723","           0","           0","           1","           3","           1","           0","           0","           0","           3","           3","           1","           0","           0","           1","           1"
"     9009490","           0","           1","           7","           3","           1","           0","           0","           0","           2","           3","           4","           1","           0","           0","           0"
"     6493117","           0","           0","           6","           1","           0","           0","           0","           0","           2","           3","           7","           0","           0","           1","           0"
"     1219927","           0","           0","           7","           3","           0","           0","           0","           0","           3","           3","           5","           1","           0","           0","           0"
"     3901088","           0","           0","           5","           1","           0","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"     8334689","           0","           0","           1","           2","           0","           0","           0","           0","           2","           2","           5","           0","           0","           0","           0"
"     7600348","           0","           0","           1","           1","           1","           1","           1","           0","           3","           3","           5","           0","           0","           0","           0"
"     7016977","           0","           0","           6","           1","           1","           0","           0","           0","           3","           2","           3","           0","           0","           0","           0"
"     4400291","           0","           0","           5","           3","           1","           0","           0","           0","           2","           3","           4","           1","           0","           0","           0"
"     1994751","           0","           1","           6","           1","           1","           0","           0","           0","           3","           3","           8","           0","           0","           0","           0"
"     7381931","           0","           0","           4","           2","           0","           0","           0","           0","           3","           3","           4","           0","           0","           1","           0"
"     2446506","           0","           0","           1","           3","           1","           0","           0","           0","           3","           3","           4","           0","           0","           0","           0"
"     4443346","           0","           1","           1","           3","           0","           0","           0","           1","           3","           3","           4","           0","           1","           0","           0"
"     8011087","           0","           0","           3","           2","           0","           0","           0","           0","           3","           3","           8","           1","           0","           0","           0"
"     1162552","           0","           1","           4","           3","           0","           0","           0","           0","           3","           3","           2","           1","           0","           0","           0"
"     6750441","           0","           0","           6","           1","           0","           0","           0","           0","           3","           3","           8","           0","           0","           0","           0"
"     1984499","           0","           0","           2","           2","           0","           0","           0","           0","           2","           3","           3","           1","           0","           0","           0"
"     4412647","           0","           1","           2","           2","           1","           1","           1","           0","           3","           3","           5","           1","           0","           0","           0"
"     9837395","           0","           1","           1","           1","           1","           0","           0","           0","           3","           2","           7","           0","           0","           0","           0"
"     2277542","           0","           0","           6","           2","           0","           0","           0","           0","           2","           3","           8","           0","           1","           0","           0"
"     1088794","           0","           0","           5","           2","           0","           0","           0","           0","           3","           3","           7","           0","           0","           0","           0"
"      978606","           0","           1","           3","           2","           0","           0","           0","           1","           2","           3","           6","           1","           0","           0","           0"
"     4029355","           0","           1","           4","           1","           0","           0","           0","           0","           2","           3","           4","           1","           0","           0","           0"
"     4843617","           0","           1","           1","           1","           0","           0","           0","           1","           2","           3","           7","           0","           0","           0","           0"
"     9830581","           0","           0","           2","           3","           0","           0","           0","           0","           3","           3","           1","           1","           0","           0","           0"
"     6681793","           0","           0","           4","           2","           1","           0","           0","           0","           3","           3","           3","           0","           0","           0","           0"
"     2853488","           0","           1","           5","           3","           0","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"     3125755","           0","           1","           1","           3","           1","           0","           0","           0","           3","           3","           2","           1","           0","           0","           0"
"      487482","           0","           1","           6","           2","           0","           0","           0","           0","           2","           3","           4","           1","           0","           0","           0"
"     6589705","           0","           0","           7","           1","           0","           0","           0","           0","           3","           3","           6","           1","           0","           0","           0"
"     9652243","           0","           0","           3","           2","           0","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     8462772","           0","           0","           2","           3","           0","           0","           0","           0","           3","           3","           2","           1","           0","           0","           0"
"     8845695","           0","           0","           6","           3","           0","           0","           0","           0","           3","           3","           6","           0","           1","           0","           0"
